Subject,Predicate,Object
http://semanticscience.org/resource/TransferRNAtRNAGene,http://purl.org/dc/terms/alternative,solube RNA (sRNA) gene
http://semanticscience.org/resource/MaximalValue,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/isIdenticalTo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://semanticscience.org/resource/Frustration,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Right-handedHelical,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Lust,http://data.bioontology.org/metadata/prefixIRI,sio:Lust
http://semanticscience.org/resource/LiquidSolutionComponent,http://data.bioontology.org/metadata/prefixIRI,sio:LiquidSolutionComponent
http://semanticscience.org/resource/NitrogenAtom,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Prognosis,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Proposition
http://semanticscience.org/resource/RegulationOfBiochemicalProcess,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://purl.org/ontology/bibo/LegalCaseDocument,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://purl.org/ontology/bibo/
http://semanticscience.org/resource/Desire,http://purl.org/dc/terms/description,desire is a strong emotion of wanting to have something or wishing for something to happen.
http://semanticscience.org/resource/Country,http://purl.org/dc/terms/description,A country is a region legally identified as a distinct entity in political geography. 
http://semanticscience.org/resource/isLocationOf,http://purl.org/dc/terms/description,A is location of B iff the spatialtemporal region occupied by A has the spatialtemporal region occupied by B as a part. [T][R]
http://materialsmine.org/ns/C11,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/CMatrixElement
http://semanticscience.org/resource/hasOrderedPart,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/hasProperPart
http://semanticscience.org/resource/Dendrogram,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/MedicalHistory,http://www.w3.org/2000/01/rdf-schema#label,medical history
http://semanticscience.org/resource/RegulationOfObjectQuantity,http://purl.org/dc/terms/description,regulation of a participant quantity is the regulation of a process in which the quantity of its partcipants is changed.
http://semanticscience.org/resource/RegulationOfCapability,http://data.bioontology.org/metadata/prefixIRI,sio:RegulationOfCapability
http://semanticscience.org/resource/Sentence,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Phrase
http://purl.org/ontology/bibo/asin,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#DatatypeProperty
http://semanticscience.org/resource/NeitherSatisfiedOrDissatisfiedQualifier,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/SatisfactionQualifier
http://materialsmine.org/ns/TensileCreepModulus,http://data.bioontology.org/metadata/prefixIRI,materialsmine:TensileCreepModulus
http://semanticscience.org/resource/Birthing,http://purl.org/dc/terms/description,birthing is the process by which a biological organism is brought into existence.
http://semanticscience.org/resource/Symbol,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Right-handedHelical,http://www.w3.org/2000/01/rdf-schema#label,right-handed helical
n1951b7155c684ff6befdb168f4684486b419,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
n1951b7155c684ff6befdb168f4684486b617,http://www.w3.org/1999/02/22-rdf-syntax-ns#first,n1951b7155c684ff6befdb168f4684486b615
http://semanticscience.org/resource/isUniqueIdentifierFor,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://purl.org/ontology/bibo/status/legal,http://www.w3.org/2000/01/rdf-schema#comment,Legal document
http://semanticscience.org/resource/ToBeActivelyInteractedWith,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/ToBeInteractedWith
n1951b7155c684ff6befdb168f4684486b96,http://www.w3.org/2002/07/owl#onProperty,http://www.w3.org/ns/prov#generated
http://semanticscience.org/resource/ToReduceTheActivationEnergy,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/UncertaintyValue,http://data.bioontology.org/metadata/prefixIRI,sio:UncertaintyValue
http://semanticscience.org/resource/ChemicalStructure,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/isDenotedBy,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,http://semanticscience.org/resource/isRepresentedBy
http://semanticscience.org/resource/SequenceVariationNotation,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/Notation
http://materialsmine.org/ns/DMA_Mode,http://data.bioontology.org/metadata/prefixIRI,materialsmine:DMA_Mode
http://semanticscience.org/resource/isDataItemIn,http://www.w3.org/2000/01/rdf-schema#label,is data item in
http://semanticscience.org/resource/isProperPartOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://www.w3.org/2004/02/skos/core#notation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://semanticscience.org/resource/ToDescribe,http://data.bioontology.org/metadata/prefixIRI,sio:ToDescribe
http://semanticscience.org/resource/MaintenanceOfDurationOfProcess,http://purl.org/dc/terms/description,maintenance of duration of process is a process that regulates a target process to maintain its duration within an expected interval.
http://materialsmine.org/ns/Homopolymer,http://www.w3.org/2000/01/rdf-schema#label,Homopolymer
http://semanticscience.org/resource/Criterion,http://purl.org/dc/terms/description,A criterion is a specification to describe properties used for evaluation.
n1951b7155c684ff6befdb168f4684486b1262,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,n1951b7155c684ff6befdb168f4684486b1263
http://semanticscience.org/resource/Diamond,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/WeakChemicalSalt,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/ChemicalSalt
http://semanticscience.org/resource/IncreasedObjectProductionFromIncreasedRegulation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b199,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasUnit
n1951b7155c684ff6befdb168f4684486b471,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://materialsmine.org/ns/2DGeometry,http://www.w3.org/2000/01/rdf-schema#label,2D Geometry
n1951b7155c684ff6befdb168f4684486b541,http://www.w3.org/1999/02/22-rdf-syntax-ns#rest,n1951b7155c684ff6befdb168f4684486b542
http://semanticscience.org/resource/SmallNucleolarRNAsnoRNAGene,http://data.bioontology.org/metadata/prefixIRI,sio:SmallNucleolarRNAsnoRNAGene
http://purl.org/ontology/bibo/Code,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
https://orcid.org/0000-0002-6406-5247,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#NamedIndividual
http://materialsmine.org/ns/RotationalMolding,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b257,http://www.w3.org/2002/07/owl#minQualifiedCardinality,2
http://semanticscience.org/resource/ToReduce,http://purl.org/dc/terms/description,to reduce is the capability to add an electron or an decrease in oxidation state of a chemical entity.
http://semanticscience.org/resource/VariantRole,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://purl.org/ontology/bibo/recipient,http://www.w3.org/2003/06/sw-vocab-status/ns#term_status,stable
http://semanticscience.org/resource/StopCodon,http://www.w3.org/2000/01/rdf-schema#label,stop codon
http://semanticscience.org/resource/Monosaccharide,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b92,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
n1951b7155c684ff6befdb168f4684486b482,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/hasAttribute
http://materialsmine.org/ns/Editor,http://www.w3.org/2000/01/rdf-schema#label,Editor
http://semanticscience.org/resource/isUniqueIdentifierFor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty
http://semanticscience.org/resource/ToBeRecorded,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/StatusDescriptor,http://data.bioontology.org/metadata/prefixIRI,sio:StatusDescriptor
http://semanticscience.org/resource/RibonucleotideResidue,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Reasoning,http://purl.org/dc/terms/description,reasoning is the agentive process of using knowledge to evaluate the truth value of a proposition.
http://materialsmine.org/ns/XRay_Photoelectron_Spectroscopy,http://www.w3.org/2004/02/skos/core#definition,X-Ray Photoelectron Spectroscopy (abbr. XPS) is a spectroscopy for material characterization;
http://semanticscience.org/resource/MulticellularOrganism,http://www.w3.org/2000/01/rdf-schema#label,multicellular organism
http://semanticscience.org/resource/DateOfIssue,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://purl.org/ontology/bibo/ReferenceSource,http://data.bioontology.org/metadata/prefixIRI,bibo:ReferenceSource
n1951b7155c684ff6befdb168f4684486b698,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://semanticscience.org/resource/PrimaryGraphTitle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b103,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction
http://materialsmine.org/ns/SurfaceResistivity,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/ElectricalProperty
http://semanticscience.org/resource/Rotation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/equivalentTo,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#AnnotationProperty
http://semanticscience.org/resource/LogicalOperator,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://materialsmine.org/ns/EnergyDensity,http://data.bioontology.org/metadata/prefixIRI,materialsmine:EnergyDensity
http://semanticscience.org/resource/TextSpanStartPosition,http://purl.org/dc/terms/description,text span start position is the position (offset) of the first character of a text span in relation the text it is from.
http://semanticscience.org/resource/PublishingRole,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/hasMeasurementValue,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://materialsmine.org/ns/SpecificHeatCapacity_Cp,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/ThermalProperty
http://semanticscience.org/resource/HydrogenBond,http://data.bioontology.org/metadata/prefixIRI,sio:HydrogenBond
n1951b7155c684ff6befdb168f4684486b1138,http://www.w3.org/2002/07/owl#intersectionOf,n1951b7155c684ff6befdb168f4684486b1141
n1951b7155c684ff6befdb168f4684486b1024,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/Slide
http://semanticscience.org/resource/Territory,http://purl.org/dc/terms/description,A territory is a non-sovereign geographic region.
n1951b7155c684ff6befdb168f4684486b528,http://www.w3.org/2002/07/owl#qualifiedCardinality,2
http://semanticscience.org/resource/ChemicalNotation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Line-barGraph,http://purl.org/dc/terms/description,A line-bar graph statistical graph that contains both lines and bars.
http://semanticscience.org/resource/Completed,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Contempt,http://www.w3.org/2000/01/rdf-schema#label,contempt
n1951b7155c684ff6befdb168f4684486b1171,http://www.w3.org/2002/07/owl#someValuesFrom,http://semanticscience.org/resource/Entity
http://materialsmine.org/ns/CTensorIndicesIJKL,http://data.bioontology.org/metadata/prefixIRI,materialsmine:CTensorIndicesIJKL
http://semanticscience.org/resource/MedicalData,http://purl.org/dc/terms/description,medical data is data of interest to medicine.
http://semanticscience.org/resource/StatusDescriptor,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/TitaniumAtom,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/ThesisDocument,http://data.bioontology.org/metadata/prefixIRI,sio:ThesisDocument
http://semanticscience.org/resource/Curve,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
n1951b7155c684ff6befdb168f4684486b378,http://www.w3.org/2002/07/owl#onProperty,http://semanticscience.org/resource/refersTo
http://semanticscience.org/resource/ToModifyOxidationStateOf,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://semanticscience.org/ontology/sio/v1.53/sio-subset-labels.owl
http://semanticscience.org/resource/Cation,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/DecreaseInNumberOfObjectsProduced,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/Osmosis,http://data.bioontology.org/metadata/prefixIRI,sio:Osmosis
http://semanticscience.org/resource/isContainedIn,http://semanticscience.org/resource/subset,core
http://materialsmine.org/ns/Nanocomposite,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://materialsmine.org/ns/Nanomaterial
http://semanticscience.org/resource/SpatialBoundary,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://semanticscience.org/resource/SpatialRegion
http://semanticscience.org/resource/Triangle,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class
http://semanticscience.org/resource/hasParticipant,http://www.w3.org/2000/01/rdf-schema#label,has participant
http://semanticscience.org/resource/CisRegulatoryElement,http://data.bioontology.org/metadata/prefixIRI,sio:CisRegulatoryElement
http://semanticscience.org/resource/Female,http://www.w3.org/2002/07/owl#disjointWith,http://semanticscience.org/resource/Male
http://semanticscience.org/resource/FullDisagreement,http://purl.org/dc/terms/description,full agreement is the result of consensus decision making when members of the group unanimously disagree.
