Class,SubClassOf,IntersectionOf,Comment,OnProperty,SomeValuesFrom,Definition
http://materialsmine.org/ns/HardnessTestStandard,http://materialsmine.org/ns/HardnessProperty,None,None,None,None,None
http://materialsmine.org/ns/HardnessValue,http://materialsmine.org/ns/HardnessProperty,None,None,None,None,None
http://materialsmine.org/ns/HeatOfCrystallization,http://materialsmine.org/ns/ThermalProperty,None,None,None,None,None
http://materialsmine.org/ns/HeatOfCrystallization,nc1dd680924f540ad8a0d60c28f9143d8b150,None,None,None,None,None
http://materialsmine.org/ns/HeatOfFusion,http://materialsmine.org/ns/ThermalProperty,None,None,None,None,None
http://materialsmine.org/ns/HeatOfFusion,nc1dd680924f540ad8a0d60c28f9143d8b151,None,None,None,None,None
http://materialsmine.org/ns/Heating,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Heating,nc1dd680924f540ad8a0d60c28f9143d8b152,None,None,None,None,None
http://materialsmine.org/ns/Heating,nc1dd680924f540ad8a0d60c28f9143d8b153,None,None,None,None,None
http://materialsmine.org/ns/Heating,nc1dd680924f540ad8a0d60c28f9143d8b154,None,None,None,None,None
http://materialsmine.org/ns/Heating,nc1dd680924f540ad8a0d60c28f9143d8b155,None,None,None,None,None
http://materialsmine.org/ns/HeatingRate,http://semanticscience.org/resource/Parameter,None,None,None,None,None
http://materialsmine.org/ns/HeatingZone,http://semanticscience.org/resource/SpatialRegion,None,None,None,None,None
http://materialsmine.org/ns/HeatingZoneNumber,http://semanticscience.org/resource/Number,None,None,None,None,None
http://materialsmine.org/ns/HexagonalGeometry,http://materialsmine.org/ns/2DGeometry,None,None,None,None,None
http://materialsmine.org/ns/HighPressureCapillaryRheometery,http://materialsmine.org/ns/Rheometery,None,None,None,None,None
http://materialsmine.org/ns/HighPressureCapillaryRheometery,nc1dd680924f540ad8a0d60c28f9143d8b156,None,None,None,None,None
http://materialsmine.org/ns/HighShearMixing,http://materialsmine.org/ns/Mixing,None,None,None,None,None
http://materialsmine.org/ns/HighShearMixing,nc1dd680924f540ad8a0d60c28f9143d8b157,None,None,None,None,None
http://materialsmine.org/ns/Homopolymer,http://semanticscience.org/resource/Polymer,None,None,None,None,None
http://materialsmine.org/ns/HotPressing,http://materialsmine.org/ns/Molding,None,None,None,None,None
http://materialsmine.org/ns/ISBN,http://semanticscience.org/resource/InformationalEntityIdentifier,None,None,None,None,None
http://materialsmine.org/ns/ISSN,http://semanticscience.org/resource/InformationalEntityIdentifier,None,None,None,None,None
http://materialsmine.org/ns/IZOD_Area,http://materialsmine.org/ns/MechanicalProperty,None,None,None,None,None
http://materialsmine.org/ns/IZOD_Area,nc1dd680924f540ad8a0d60c28f9143d8b158,None,None,None,None,None
http://materialsmine.org/ns/IZOD_ImpactEnergy,http://materialsmine.org/ns/MechanicalProperty,None,None,None,None,None
http://materialsmine.org/ns/IZOD_ImpactEnergy,nc1dd680924f540ad8a0d60c28f9143d8b159,None,None,None,None,None
http://materialsmine.org/ns/Impact,http://materialsmine.org/ns/FractureToughnessProperty,None,None,None,None,None
http://materialsmine.org/ns/ImpactToughness,http://materialsmine.org/ns/Impact,None,None,None,None,None
http://materialsmine.org/ns/Impedance,http://materialsmine.org/ns/ElectricalProperty,None,None,None,None,None
http://materialsmine.org/ns/In-SituPolymerization,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Index,http://semanticscience.org/resource/InformationContentEntity,None,None,None,None,None
http://materialsmine.org/ns/Inert,http://materialsmine.org/ns/AmbientCondition,None,None,None,None,None
http://materialsmine.org/ns/InjectionMolding,http://materialsmine.org/ns/Molding,None,None,None,None,None
http://materialsmine.org/ns/InnerBarrelDiameter,obo:PATO_0001334,None,None,None,None,None
http://materialsmine.org/ns/Institution,http://semanticscience.org/resource/Institute,None,None,None,None,None
http://materialsmine.org/ns/InterfacialTension,http://materialsmine.org/ns/VolumetricProperty,None,None,None,None,None
http://materialsmine.org/ns/InterfacialTension,nc1dd680924f540ad8a0d60c28f9143d8b160,None,None,None,None,None
http://materialsmine.org/ns/InterphaseThickness,http://materialsmine.org/ns/VolumetricProperty,None,None,None,None,None
http://materialsmine.org/ns/InterphaseThickness,nc1dd680924f540ad8a0d60c28f9143d8b161,None,None,None,None,None
http://materialsmine.org/ns/IrreducibleBrillouinZone,http://semanticscience.org/resource/SpatialRegion,None,None,None,None,None
http://materialsmine.org/ns/IrreducibleBrillouinZoneContour,http://semanticscience.org/resource/SpatialBoundary,None,None,None,None,None
http://materialsmine.org/ns/Isotactic,http://materialsmine.org/ns/Tacticity,None,None,None,None,None
http://materialsmine.org/ns/JIntegral,http://semanticscience.org/resource/Equation,None,None,None,None,None
http://materialsmine.org/ns/KFactor,http://semanticscience.org/resource/Ratio,None,None,None,None,None
http://materialsmine.org/ns/LC_PhaseTransitionTemperature,http://materialsmine.org/ns/ThermalProperty,None,None,None,None,None
http://materialsmine.org/ns/LC_PhaseTransitionTemperature,obo:PATO_0000146,None,None,None,None,None
http://materialsmine.org/ns/LC_PhaseTransitionTemperature,nc1dd680924f540ad8a0d60c28f9143d8b162,None,None,None,None,None
http://materialsmine.org/ns/LatticeVector,http://semanticscience.org/resource/Length,None,None,None,None,None
http://materialsmine.org/ns/LengthOfHeatingZone,http://semanticscience.org/resource/Length,None,None,None,None,None
http://materialsmine.org/ns/LinearElastic,http://materialsmine.org/ns/FractureToughnessProperty,None,None,None,None,None
http://materialsmine.org/ns/LinearExpansionCoefficient,http://materialsmine.org/ns/VolumetricProperty,None,None,None,None,None
http://materialsmine.org/ns/LinearExpansionCoefficient,nc1dd680924f540ad8a0d60c28f9143d8b163,None,None,None,None,None
http://materialsmine.org/ns/Magnification,http://semanticscience.org/resource/Parameter,None,None,None,None,None
http://materialsmine.org/ns/ManufacturerOrSourceName,http://semanticscience.org/resource/Organization,None,None,None,None,None
http://materialsmine.org/ns/MassFraction,http://semanticscience.org/resource/Concentration,None,None,None,None,None
http://materialsmine.org/ns/MasterCurve,http://semanticscience.org/resource/Curve,None,None,None,None,None
http://materialsmine.org/ns/Matrix,http://semanticscience.org/resource/Role,None,None,None,None,None
http://materialsmine.org/ns/MatrixComponent,http://materialsmine.org/ns/Component,None,None,None,None,None
http://materialsmine.org/ns/MatrixComponentComposition,http://materialsmine.org/ns/Composition,None,None,None,None,None
http://materialsmine.org/ns/MatrixProcessing,http://materialsmine.org/ns/Processing,None,None,None,None,None
http://materialsmine.org/ns/MeasurementMethod,http://semanticscience.org/resource/Measuring,None,None,None,None,None
http://materialsmine.org/ns/MechanicalMixing,http://materialsmine.org/ns/Mixing,None,None,None,None,None
http://materialsmine.org/ns/MechanicalMixing,nc1dd680924f540ad8a0d60c28f9143d8b164,None,None,None,None,None
http://materialsmine.org/ns/MechanicalProperty,http://semanticscience.org/resource/Quantity,None,None,None,None,None
http://materialsmine.org/ns/MeltMixing,http://materialsmine.org/ns/Mixing,None,None,None,None,None
http://materialsmine.org/ns/MeltMixing,nc1dd680924f540ad8a0d60c28f9143d8b165,None,None,None,None,None
http://materialsmine.org/ns/MeltProcessing,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/MeltTemperature,obo:PATO_0000146,None,None,None,None,None
http://materialsmine.org/ns/MeltViscosity,http://materialsmine.org/ns/RheologicalViscosity,None,None,None,None,None
http://materialsmine.org/ns/MeltingTemperature,http://materialsmine.org/ns/ThermalProperty,None,None,None,None,None
http://materialsmine.org/ns/MeltingTemperature,obo:PATO_0000146,None,None,None,None,None
http://materialsmine.org/ns/MeltingTemperature,nc1dd680924f540ad8a0d60c28f9143d8b166,None,None,None,None,None
http://materialsmine.org/ns/Metamaterial,http://semanticscience.org/resource/MaterialEntity,None,None,None,None,None
http://materialsmine.org/ns/Mixer,http://semanticscience.org/resource/Device,None,None,None,None,None
http://materialsmine.org/ns/Mixing,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Mixing,nc1dd680924f540ad8a0d60c28f9143d8b167,None,None,None,None,None
http://materialsmine.org/ns/Mixing,nc1dd680924f540ad8a0d60c28f9143d8b168,None,None,None,None,None
http://materialsmine.org/ns/Mixing,nc1dd680924f540ad8a0d60c28f9143d8b169,None,None,None,None,None
http://materialsmine.org/ns/MixingMethod,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Molding,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Molding,nc1dd680924f540ad8a0d60c28f9143d8b170,None,None,None,None,None
http://materialsmine.org/ns/Molding,nc1dd680924f540ad8a0d60c28f9143d8b171,None,None,None,None,None
http://materialsmine.org/ns/Molding,nc1dd680924f540ad8a0d60c28f9143d8b172,None,None,None,None,None
http://materialsmine.org/ns/Molding,nc1dd680924f540ad8a0d60c28f9143d8b173,None,None,None,None,None
http://materialsmine.org/ns/MolecularWeight,http://semanticscience.org/resource/Mass,None,None,None,None,None
http://materialsmine.org/ns/MolecularWeight_Mn,http://materialsmine.org/ns/MolecularWeight,None,None,None,None,None
http://materialsmine.org/ns/MolecularWeight_Mw,http://materialsmine.org/ns/MolecularWeight,None,None,None,None,None
http://materialsmine.org/ns/MolecularWeight_zAverage,http://materialsmine.org/ns/MolecularWeight,None,None,None,None,None
http://materialsmine.org/ns/Nanocomposite,http://materialsmine.org/ns/Nanomaterial,None,None,None,None,None
http://materialsmine.org/ns/Nanomaterial,http://semanticscience.org/resource/MaterialEntity,None,None,None,None,None
http://materialsmine.org/ns/NonSpherical,http://semanticscience.org/resource/Shape,None,None,None,None,None
http://materialsmine.org/ns/Notched,http://materialsmine.org/ns/MechanicalProperty,None,None,None,None,None
http://materialsmine.org/ns/Notched,http://semanticscience.org/resource/Quality,None,None,None,None,None
http://materialsmine.org/ns/NuclearMagneticResonance,http://semanticscience.org/resource/Measuring,None,None,None,None,None
http://materialsmine.org/ns/NuclearMagneticResonance,nc1dd680924f540ad8a0d60c28f9143d8b174,None,None,None,None,None
http://materialsmine.org/ns/NucleationParameterOfAvramiEquation,http://materialsmine.org/ns/Crystallinity,None,None,None,None,None
http://materialsmine.org/ns/OpticalMicroscopy,http://semanticscience.org/resource/Measuring,None,None,None,None,None
http://materialsmine.org/ns/OpticalMicroscopy,nc1dd680924f540ad8a0d60c28f9143d8b175,None,None,None,None,None
http://materialsmine.org/ns/OpticalMicroscopy,nc1dd680924f540ad8a0d60c28f9143d8b176,None,None,None,None,None
http://materialsmine.org/ns/Other,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/OtherProcessing,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Other_Processing,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/Output,http://www.w3.org/2002/07/owl#Thing,None,None,None,None,None
http://materialsmine.org/ns/ParallelepipedGeometry,http://materialsmine.org/ns/3DGeometry,None,None,None,None,None
http://materialsmine.org/ns/Particle,http://materialsmine.org/ns/Nanomaterial,None,None,None,None,None
http://materialsmine.org/ns/ParticleDiameter,http://semanticscience.org/resource/MeasurementValue,None,None,None,None,None
http://materialsmine.org/ns/ParticleSurfaceTreatmentComposition,http://materialsmine.org/ns/Composition,None,None,None,None,None
http://materialsmine.org/ns/PhaseVelocity,http://semanticscience.org/resource/Velocity,None,None,None,None,None
http://materialsmine.org/ns/Pixel,http://semanticscience.org/resource/InformationContentEntity,None,None,None,None,None
http://materialsmine.org/ns/PixelCountVector,http://semanticscience.org/resource/Vector,None,None,None,None,None
http://materialsmine.org/ns/PixelLengthVector,http://semanticscience.org/resource/Vector,None,None,None,None,None
http://materialsmine.org/ns/PlaneStrain,http://materialsmine.org/ns/Strain,None,None,None,None,None
http://materialsmine.org/ns/PlaneStress,http://materialsmine.org/ns/Stress,None,None,None,None,None
http://materialsmine.org/ns/Plastic,http://semanticscience.org/resource/Polymer,None,None,None,None,None
http://materialsmine.org/ns/PlasticElastic,http://materialsmine.org/ns/FractureToughnessProperty,None,None,None,None,None
http://materialsmine.org/ns/PlateRheometery,http://materialsmine.org/ns/Rheometery,None,None,None,None,None
http://materialsmine.org/ns/PlateRheometery,nc1dd680924f540ad8a0d60c28f9143d8b177,None,None,None,None,None
http://materialsmine.org/ns/PoissonsRatio,http://materialsmine.org/ns/TensileProperty,None,None,None,None,None
http://materialsmine.org/ns/Polydispersity,http://semanticscience.org/resource/SpatialQuantity,None,None,None,None,None
http://materialsmine.org/ns/PolymerBlend,http://semanticscience.org/resource/Polymer,None,None,None,None,None
http://materialsmine.org/ns/PolymerMixture,http://semanticscience.org/resource/Polymer,None,None,None,None,None
http://materialsmine.org/ns/PolymerNanocomposite,http://materialsmine.org/ns/Nanocomposite,None,None,None,None,None
http://materialsmine.org/ns/Power,http://semanticscience.org/resource/Quantity,None,None,None,None,None
http://materialsmine.org/ns/PreCrackingProcess,http://semanticscience.org/resource/Procedure,None,None,None,None,None
http://materialsmine.org/ns/PreLoad,http://materialsmine.org/ns/Condition,None,None,None,None,None
http://materialsmine.org/ns/PreLoad,nc1dd680924f540ad8a0d60c28f9143d8b178,None,None,None,None,None
http://materialsmine.org/ns/PressureAtDie,obo:PATO_0001025,None,None,None,None,None
http://materialsmine.org/ns/ProbabilityOfFailure,http://materialsmine.org/ns/ElectricalProperty,None,None,None,None,None
http://materialsmine.org/ns/ProceedingsArticle,http://purl.org/ontology/bibo/AcademicArticle,None,None,None,None,None
http://materialsmine.org/ns/Processing,http://www.w3.org/2002/07/owl#Thing,None,None,None,None,None
http://materialsmine.org/ns/ProcessingCondition,http://semanticscience.org/resource/Quality,None,None,None,None,None
http://materialsmine.org/ns/Profile,http://semanticscience.org/resource/DataSeries,None,None,None,None,None
http://materialsmine.org/ns/PubChemReference,http://semanticscience.org/resource/Reference,None,None,None,None,None
http://materialsmine.org/ns/PublicationYear,http://semanticscience.org/resource/Year,None,None,None,None,None
http://materialsmine.org/ns/PulsedElectroAcoustic,http://semanticscience.org/resource/Measuring,None,None,None,None,None
http://materialsmine.org/ns/PulsedElectroAcoustic,nc1dd680924f540ad8a0d60c28f9143d8b179,None,None,None,None,None
http://materialsmine.org/ns/RadialClearence,http://materialsmine.org/ns/Dimension,None,None,None,None,None
http://materialsmine.org/ns/RadialClearence,http://semanticscience.org/resource/Height,None,None,None,None,None
http://materialsmine.org/ns/RamanSpectroscopy,http://semanticscience.org/resource/Measuring,None,None,None,None,None
http://materialsmine.org/ns/RamanSpectroscopy,nc1dd680924f540ad8a0d60c28f9143d8b180,None,None,None,None,None
